Student_Id;First_Name;Last_Name;Nationality;Major;Gender;Honor_Code_Violation
14133;Juana;Hairston;USA;Combined major in French;Female;No
14134;Juanita;Sheffield;USA;Anthropology;Female;No
14135;Jude;Lange;USA;Mathematics;Female;No
14136;Judi;Fountain;USA;Economics (Arts & Sciences);Female;No
14137;Judie;Marino;USA;Economics (Arts & Sciences);Female;No
14138;Judith;Doss;USA;Economics (Arts & Sciences);Female;No
14139;Judy;Betts;USA;Economics (Arts & Sciences);Female;No
14140;Jule;Kaplan;USA;Economics (Arts & Sciences);Female;No
14141;Julee;Carmichael;USA;Economics (Arts & Sciences);Female;No
14142;Julene;Bloom;USA;Economics (Arts & Sciences);Female;No
14143;Juli;Ruffin;USA;Economics (Arts & Sciences);Female;No
14144;Julia;Penn;USA;Economics (Arts & Sciences);Female;No
14145;Julian;Kern;USA;Economics (Arts & Sciences);Female;No
14146;Juliana;Bowles;USA;Economics (Arts & Sciences);Female;No
14147;Juliane;Sizemore;USA;Economics (Arts & Sciences);Female;No
14148;Juliann;Larkin;USA;Economics (Arts & Sciences);Female;No
14149;Julianna;Dupree;USA;Economics (Arts & Sciences);Female;No
14150;Julianne;Jewell;USA;Economics (Arts & Sciences);Female;No
14151;Julie;Silver;USA;Economics (Arts & Sciences);Female;No
14152;Julieann;Seals;USA;Economics (Arts & Sciences);Female;No
14153;Julienne;Metcalf;USA;Economics (Arts & Sciences);Female;No
14154;Juliet;Hutchison;USA;Economics (Arts & Sciences);Female;No
14155;Julieta;Henley;USA;Economics (Arts & Sciences);Female;No
14156;Julietta;Farr;USA;Economics (Arts & Sciences);Female;No
14157;Juliette;Castle;USA;Economics (Arts & Sciences);Female;No
14158;Julio;Mccauley;USA;Economics (Arts & Sciences);Female;No
14159;Julissa;Hankins;USA;Economics (Arts & Sciences);Female;No
14160;June;Gustafson;USA;Economics (Arts & Sciences);Female;No
14161;Jung;Deal;USA;Economics (Arts & Sciences);Female;No
14162;Junie;Curran;USA;Philosophy;Female;No
14163;Junita;Ash;USA;Interdisciplinary Studies;Female;No
14164;Junko;Waddell;USA;Physics - Interdisciplinary;Female;No
14165;Justa;Ramey;USA;Religious Studies;Female;No
14166;Justin;Cates;USA;Russian Studies;Female;No
14167;Justina;Pollock;USA;Leadership Studies;Female;No
14168;Justine;Major;USA;Combined major in Latin;Female;No
14169;Jutta;Irvin;USA;Combined major in Theatre;Female;No
14170;Ka;Cummins;USA;Combined major in WGSS;Female;No
14171;Kacey;Messer;USA;Political Science;Female;No
14172;Kaci;Heller;USA;Environmental Studies;Female;No
14173;Kacie;Dewitt;USA;French;Female;No
14174;Kacy;Lin;USA;Italian Studies;Female;No
14175;Kai;Funk;USA;Latin;Female;No
14176;Kaila;Cornett;USA;Film Studies;Female;No
14177;Kaitlin;Palacios;USA;Chinese Studies;Female;No
14178;Kaitlyn;Galindo;USA;Combined major in Classics;Female;No
14179;Kala;Cano;USA;French and International Business;Female;No
14180;Kaleigh;Hathaway;USA;Psychology;Female;No
14181;Kaley;Singer;USA;German Studies;Female;No
14182;Kali;Pham;USA;German and International Business;Female;No
14183;Kallie;Enriquez;USA;Healthcare and Society;Female;No
14184;Kalyn;Aaron;USA;History;Female;No
14185;Kam;Salgado;USA;Philosophy;Female;No
14186;Kamala;Pelletier;USA;International Studies;Female;No
14187;Kami;Painter;USA;English;Female;No
14188;Kamilah;Wiseman;USA;Italian and International Business;Female;No
14189;Kandace;Blount;USA;Latin;Female;No
14190;Kandi;Hand;USA;Latin American and Iberian Studies;Female;No
14191;Kandice;Feliciano;USA;Political Science;Female;No
14192;Kandis;Temple;USA;LAIS and International Business;Female;No
14193;Kandra;Houser;USA;Mathematical Economics;Female;No
14194;Kandy;Doherty;USA;Chinese and International Business;Female;No
14195;Kanesha;Mead;USA;Political Science;Female;Yes
14196;Kanisha;Mcgraw;USA;Film Studies;Female;No
14197;Kara;Toney;USA;Music;Female;No
14198;Karan;Swan;USA;Leadership Studies;Female;No
14199;Kareen;Melvin;USA;Interdisciplinary Studies;Female;No
14200;Karen;Capps;USA;Italian Studies;Female;No
14201;Karena;Blanco;USA;Combined major in French;Female;No
14202;Karey;Blackmon;USA;Journalism;Female;No
14203;Kari;Wesley;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
14204;Karie;Thomson;USA;Rhetoric and Communication Studies;Female;No
14205;Karima;Mcmanus;USA;Russian Studies;Female;No
14206;Karin;Fair;USA;Combined major in Latin;Female;No
14207;Karina;Burkett;USA;Criminal Justice;Female;No
14208;Karine;Post;USA;Political Science;Female;No
14209;Karisa;Gleason;USA;Combined major in WGSS;Female;No
14210;Karissa;Rudolph;USA;Combined major in Classics;Female;No
14211;Karl;Ott;USA;Latin American and Iberian Studies;Female;No
14212;Karla;Dickens;USA;Combined major in Greek;Female;No
14213;Karleen;Cormier;USA;Psychology;Female;No
14214;Karlene;Voss;USA;Mathematics;Female;No
14215;Karly;Rushing;USA;Philosophy;Female;No
14216;Karlyn;Rosenberg;USA;Art History;Female;No
14217;Karma;Hurd;USA;Economics (Arts & Sciences);Female;No
14218;Karmen;Dumas;USA;Economics (Arts & Sciences);Female;No
14219;Karol;Benitez;USA;Economics (Arts & Sciences);Female;No
14220;Karole;Arellano;USA;Economics (Arts & Sciences);Female;No
14221;Karoline;Story;USA;Economics (Arts & Sciences);Female;No
14222;Karolyn;Marin;USA;Economics (Arts & Sciences);Female;No
14223;Karon;Caudill;USA;Economics (Arts & Sciences);Female;No
14224;Karren;Bragg;USA;Economics (Arts & Sciences);Female;No
14225;Karri;Jaramillo;USA;Economics (Arts & Sciences);Female;No
14226;Karrie;Huerta;USA;Economics (Arts & Sciences);Female;No
14227;Karry;Gipson;USA;Economics (Arts & Sciences);Female;No
14228;Kary;Colvin;USA;Economics (Arts & Sciences);Female;No
14229;Karyl;Biggs;USA;Business Administration;Female;No
14230;Karyn;Vela;USA;Economics (Arts & Sciences);Female;No
14231;Kasandra;Platt;USA;Economics (Arts & Sciences);Female;No
14232;Kasey;Cassidy;USA;Economics (Arts & Sciences);Female;No
14233;Kasha;Tompkins;USA;Economics (Arts & Sciences);Female;No
14234;Kasi;Mccollum;USA;Classical Civilization;Female;No
14235;Kasie;Kay;USA;Economics (Arts & Sciences);Female;No
14236;Kassandra;Gabriel;Chinese;Economics (Arts & Sciences);Female;No
14237;Kassie;Dolan;Chinese;Economics (Arts & Sciences);Female;No
14238;Kate;Daley;Chinese;Economics (Arts & Sciences);Female;No
14239;Katelin;Crump;Chinese;Economics (Arts & Sciences);Female;No
14240;Katelyn;Street;Chinese;English;Female;No
14241;Katelynn;Sneed;Chinese;Mathematics;Female;No
14242;Katerine;Kilgore;Chinese;Philosophy;Female;No
14243;Kathaleen;Grove;Chinese;Interdisciplinary Studies;Female;No
14244;Katharina;Grimm;Chinese;Physics - Interdisciplinary;Female;No
14245;Katharine;Davison;Chinese;Combined major in Greek;Female;No
14246;Katharyn;Brunson;Chinese;Religious Studies;Female;No
14247;Kathe;Prater;Chinese;Journalism;Female;No
14248;Katheleen;Marcum;Chinese;Leadership Studies;Female;No
14249;Katherin;Devine;Chinese;Environmental Studies;Female;No
14250;Katherina;Kyle;Chinese;Environmental Studies;Female;No
14251;Katherine;Dodge;Chinese;Film Studies;Female;No
14252;Kathern;Stratton;Chinese;Italian Studies;Female;No
14253;Katheryn;Rosas;Chinese;Classical Civilization;Female;No
14254;Kathey;Choi;Chinese;French and International Business;Female;No
14255;Kathi;Tripp;Chinese;Environmental Studies;Female;No
14256;Kathie;Ledbetter;Chinese;Environmental Studies;Female;No
14257;Kathleen;Lay;Chinese;Healthcare and Society;Female;No
14258;Kathlene;Hightower;Chinese;Combined major in French;Female;No
14259;Kathline;Haywood;Chinese;Combined major in German;Female;No
14260;Kathlyn;Feldman;Chinese;Physics - Interdisciplinary;Female;No
14261;Kathrin;Epps;Chinese;History;Female;No
14262;Kathrine;Yeager;Chinese;International Studies;Female;No
14263;Kathryn;Posey;Chinese;Italian and International Business;Female;No
14264;Kathryne;Sylvester;Chinese;Chinese Studies;Female;No
14265;Kathy;Scruggs;Chinese;Combined major in Classics;Female;No
14266;Kathyrn;Cope;USA;Interdisciplinary Studies;Female;No
14267;Kati;Stubbs;USA;Latin;Female;No
14268;Katia;Richey;USA;Political Science;Female;No
14269;Katie;Overton;USA;Art, Studio;Female;No
14270;Katina;Trotter;USA;Latin American and Iberian Studies;Female;No
14271;Katlyn;Sprague;USA;LAIS and International Business;Female;No
14272;Katrice;Cordero;USA;Mathematical Economics;Female;No
14273;Katrina;Butcher;USA;Women, Gender and Sexuality Studies;Female;No
14274;Kattie;Burger;USA;Leadership Studies;Female;No
14275;Katy;Stiles;USA;Psychology;Female;No
14276;Kay;Burgos;USA;Music;Female;No
14277;Kayce;Woodson;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
14278;Kaycee;Horner;USA;Rhetoric and Communication Studies;Female;No
14279;Kaye;Bassett;USA;Russian Studies;Female;No
14280;Kayla;Purcell;USA;Italian Studies;Female;No
14281;Kaylee;Haskins;USA;Mathematics;Female;No
14282;Kayleen;Gee;USA;Leadership Studies;Female;No
14283;Kayleigh;Akins;USA;Economics (Arts & Sciences);Female;No
14284;Kaylene;Abraham;USA;Classical Civilization;Female;No
14285;Kazuko;Hoyt;USA;Economics (Arts & Sciences);Female;No
14286;Kecia;Ziegler;USA;Economics (Arts & Sciences);Female;No
14287;Keeley;Spaulding;USA;Economics (Arts & Sciences);Female;No
14288;Keely;Hadley;USA;Economics (Arts & Sciences);Female;No
14289;Keena;Grubbs;USA;Anthropology;Female;No
14290;Keesha;Sumner;USA;Economics (Arts & Sciences);Female;No
14291;Keiko;Murillo;USA;Economics (Arts & Sciences);Female;No
14292;Keila;Zavala;USA;Economics (Arts & Sciences);Female;No
14293;Keira;Shook;USA;Economics (Arts & Sciences);Female;No
14294;Keisha;Lockwood;USA;Economics (Arts & Sciences);Female;No
14295;Keith;Jarrett;USA;Economics (Arts & Sciences);Female;No
14296;Keitha;Driscoll;USA;Economics (Arts & Sciences);Female;No
14297;Keli;Dahl;USA;Economics (Arts & Sciences);Female;No
14298;Kelle;Thorpe;USA;Economics (Arts & Sciences);Female;No
14299;Kellee;Sheridan;USA;Combined major in French;Female;No
14300;Kelley;Redmond;USA;Mathematics;Female;No
14301;Kelli;Putnam;USA;Philosophy;Female;No
14302;Kellie;Mcwilliams;USA;Film Studies;Female;No
14303;Kelly;Mcrae;USA;Religious Studies;Female;No
14304;Kellye;Cornell;USA;Political Science;Female;No
14305;Kelsey;Felton;USA;Leadership Studies;Female;No
14306;Kelsi;Romano;USA;Journalism;Female;No
14307;Kelsie;Joiner;USA;Combined major in Greek;Female;No
14308;Kemberly;Sadler;USA;Combined major in Latin;Female;No
14309;Kena;Hedrick;USA;Combined major in Theatre;Female;No
14310;Kenda;Hager;USA;Political Science;Female;No
14311;Kendal;Hagen;USA;American Studies;Female;No
14312;Kendall;Fitch;USA;Environmental Studies;Female;No
14313;Kendra;Coulter;USA;French;Female;No
14314;Kenia;Thacker;USA;Interdisciplinary Studies;Female;No
14315;Kenisha;Mansfield;USA;Combined major in Classics;Female;No
14316;Kenna;Langston;USA;Environmental Studies;Female;No
14317;Kenneth;Guidry;USA;German Studies;Female;No
14318;Kenya;Ferreira;USA;German and International Business;Female;No
14319;Kenyatta;Corley;USA;Healthcare and Society;Female;No
14320;Kenyetta;Conn;USA;International Studies;Female;No
14321;Kera;Rossi;USA;English;Female;No
14322;Keren;Lackey;USA;Philosophy;Female;No
14323;Keri;Cody;USA;History;Female;No
14324;Kerri;Baez;USA;Physics - Interdisciplinary;Female;No
14325;Kerrie;Saenz;USA;Anthropology;Female;No
14326;Kerry;Mcnamara;USA;International Studies;Female;No
14327;Kerstin;Darnell;USA;Psychology;Female;No
14328;Kesha;Michel;USA;Italian and International Business;Female;No
14329;Keshia;Mcmullen;USA;Film Studies;Female;No
14330;Keturah;Mckenna;USA;Latin;Female;No
14331;Keva;Mcdonough;USA;Leadership Studies;Female;No
14332;Kevin;Link;USA;Latin American and Iberian Studies;Female;No
14333;Khadijah;Engel;USA;Journalism;Female;No
14334;Khalilah;Browne;USA;LAIS and International Business;Female;No
14335;Kia;Roper;Chinese;History;Female;No
14336;Kiana;Peacock;Chinese;Philosophy, Politics, Economics and Law (PPEL);Female;No
14337;Kiara;Eubanks;Chinese;Women, Gender and Sexuality Studies;Female;No
14338;Kiera;Drummond;Chinese;Latin;Female;No
14339;Kiersten;Stringer;Chinese;Religious Studies;Female;No
14340;Kiesha;Pritchett;Chinese;Mathematics;Female;No
14341;Kiley;Parham;Chinese;Rhetoric and Communication Studies;Female;No
14342;Kim;Mims;Chinese;Sociology;Female;No
14343;Kimber;Landers;Chinese;Combined major in French;Female;No
14344;Kimberely;Ham;USA;Interdisciplinary Studies;Female;No
14345;Kimberlee;Grayson;USA;Political Science;Female;No
14346;Kimberley;Stacy;USA;Italian Studies;Female;No
14347;Kimberli;Schafer;USA;Sociology;Female;No
14348;Kimberlie;Egan;USA;Combined major in Classics;Female;No
14349;Kimberly;Timmons;USA;Philosophy;Female;No
14350;Kimbery;Ohara;USA;Philosophy, Politics, Economics and Law (PPEL);Female;No
14351;Kimbra;Keen;USA;Rhetoric and Communication Studies;Female;No
14352;Kimi;Hamlin;USA;Sociology;Female;No
14353;Kimiko;Finn;USA;English;Female;No
14354;Kina;Cortes;USA;Mathematics;Female;No
14355;Kindra;Mcnair;USA;Leadership Studies;Female;No
14356;Kira;Louis;USA;Economics (Arts & Sciences);Female;No
14357;Kirby;Clifford;USA;Theatre;Female;No
14358;Kirsten;Nadeau;USA;Combined major in Greek;Female;No
14359;Kirstie;Moseley;USA;Political Science;Female;No
14360;Kirstin;Michaud;USA;Business Administration;Female;No
14361;Kisha;Rosen;USA;Physics - Interdisciplinary;Female;No
14362;Kit;Oakes;USA;Sociology;Female;No
14363;Kittie;Kurtz;USA;Film Studies;Female;No
14364;Kitty;Jeffers;USA;Mathematical Economics;Female;No
14365;Kiyoko;Calloway;USA;Psychology;Female;No
14366;Kizzie;Beal;USA;Philosophy;Female;No
14367;Kizzy;Bautista;USA;Sociology;Female;No
14368;Klara;Winn;USA;Leadership Studies;Female;No
14369;Kori;Suggs;USA;Religious Studies;Female;No
14370;Kortney;Stern;USA;Art History;Female;No
14371;Kourtney;Stapleton;USA;Journalism;Female;No
14372;Kris;Lyles;USA;Sociology;Female;No
14373;Krishna;Laird;USA;Latin American and Iberian Studies;Female;No
14374;Krissy;Montano;USA;Art History;Female;No
14375;Krista;Diamond;USA;Computer Science;Female;No
14376;Kristal;Dawkins;USA;Combined major in Latin;Female;No
14377;Kristan;Roland;USA;Sociology;Female;No
14378;Kristeen;Hagan;USA;LAIS and International Business;Female;No
14379;Kristel;Goldman;USA;Italian Studies;Female;No
14380;Kristen;Bryson;USA;Mathematics;Female;No
14381;Kristi;Barajas;USA;Combined major in French;Female;No
14382;Kristian;Lovett;USA;Sociology;Female;No
14383;Kristie;Segura;USA;Dance;Female;No
14384;Kristin;Metz;USA;Interdisciplinary Studies;Female;No
14385;Kristina;Lockett;USA;Political Science;Female;No
14386;Kristine;Langford;USA;Combined major in Theatre;Female;No
14387;Kristle;Hinson;USA;Sociology;Female;No
14388;Kristy;Eastman;USA;Business Administration;Female;No
14389;Kristyn;Rock;USA;Business Administration;Female;No
14390;Krysta;Hooks;USA;Business Administration;Female;No
14391;Krystal;Woody;USA;Business Administration;Female;No
14392;Krysten;Smallwood;USA;Sociology;Female;No
14393;Krystin;Shapiro;USA;Business Administration;Female;No
14394;Krystina;Crowell;USA;English;Female;No
14395;Krystle;Whalen;USA;Combined major in Classics;Female;No
14396;Krystyna;Triplett;USA;Combined major in WGSS;Female;No
14397;Kum;Hooker;USA;Sociology;Female;No
14398;Kyla;Chatman;USA;Combined major in Greek;Female;No
14399;Kyle;Aldrich;USA;Interdisciplinary Studies;Female;No
14400;Kylee;Cahill;USA;Philosophy;Female;No
14401;Kylie;Youngblood;USA;Philosophy;Female;No
14402;Kym;Ybarra;USA;Sociology;Female;No
14403;Kymberly;Stallings;USA;Computer Science;Female;No
14404;Kyoko;Sheets;Chinese;Music;Female;No
14405;Kyong;Samuel;Chinese;Religious Studies;Female;No
14406;Kyra;Reeder;Chinese;Environmental Studies;Female;No
14407;Kyung;Person;Chinese;Physics;Female;No
14408;Lacey;Pack;Chinese;Women, Gender and Sexuality Studies;Female;No
14409;Lachelle;Lacey;Chinese;Italian Studies;Female;No
14410;Laci;Connelly;Chinese;Dance;Female;No
14411;Lacie;Bateman;Chinese;Combined major in Latin;Female;No
14412;Lacresha;Abernathy;Chinese;Chinese and International Business;Female;No
14413;Lacy;Winkler;Chinese;Combined major in WGSS;Female;No
14414;Ladawn;Wilkes;Chinese;Environmental Studies;Female;No
14415;Ladonna;Masters;Chinese;Russian Studies;Female;No
14416;Lady;Hackett;Chinese;French and International Business;Female;No
14417;Lael;Granger;Chinese;Music;Female;No
14418;Lahoma;Gillis;Chinese;LAIS and International Business;Female;No
14419;Lai;Schmitz;Chinese;Healthcare and Society;Female;No
14420;Laila;Sapp;Chinese;History;Female;No
14421;Laine;Napier;Chinese;International Studies;Female;No
14422;Lajuana;Souza;Chinese;Italian and International Business;Female;No
14423;Lakeesha;Lanier;Chinese;Journalism;Female;No
14424;Lakeisha;Gomes;Chinese;Latin;Female;No
14425;Lakendra;Weir;Chinese;Latin American and Iberian Studies;Female;No
14426;Lakenya;Otero;Chinese;LAIS and International Business;Female;No
14427;Lakesha;Ledford;Chinese;Mathematical Economics;Female;No
14428;Lakeshia;Burroughs;Chinese;Music;Female;No
14429;Lakia;Babcock;Chinese;Philosophy, Politics, Economics and Law (PPEL);Female;No
14430;Lakiesha;Ventura;Chinese;Rhetoric and Communication Studies;Female;No
14431;Lakisha;Siegel;Chinese;Russian Studies;Female;No
14432;Lakita;Dugan;Chinese;Sociology;Female;No
14433;Lala;Clinton;Chinese;Combined major in Classics;Female;No
14434;Lamonica;Christie;Chinese;Leadership Studies;Female;No
14435;Lan;Bledsoe;Chinese;Business Administration;Female;No
14436;Lana;Atwood;Chinese;English;Female;No
14437;Lane;Wray;Chinese;Sociology;Female;No
14438;Lanell;Varner;Chinese;Philosophy;Female;No
14439;Lanelle;Spangler;Chinese;Journalism;Female;No
14440;Lanette;Otto;Chinese;Music;Female;No
14441;Lang;Anaya;Chinese;French;Female;No
14442;Lani;Staley;Chinese;Sociology;Female;No
14443;Lanie;Kraft;Chinese;Classical Civilization;Female;No
14444;Lanita;Fournier;Chinese;Combined major in Latin;Female;No
14445;Lannie;Eddy;Chinese;Combined major in Theatre;Female;No
14446;Lanora;Belanger;Chinese;Combined major in WGSS;Female;No
14447;Laquanda;Wolff;Chinese;Environmental Studies;Female;No
14448;Laquita;Thorne;Chinese;French;Female;No
14449;Lara;Bynum;Chinese;French and International Business;Female;No
14450;Larae;Burnette;Chinese;Philosophy, Politics, Economics and Law (PPEL);Female;No
14451;Laraine;Boykin;USA;Mathematical Economics;Female;No
14452;Laree;Swenson;USA;Healthcare and Society;Female;No
14453;Larhonda;Purvis;USA;History;Female;No
14454;Larisa;Pina;USA;International Studies;Female;No
14455;Larissa;Khan;Native American;Italian and International Business;Female;No
14456;Larita;Duvall;USA;Journalism;Female;No
14457;Laronda;Darby;USA;Latin;Female;No
